type,htemp,ltemp,radth,pressure,maxdays
Bacteria,56.204584383508355,-96.59812423358126,7368.990424116267,7.819911256142511,51.333333333333336
Human,61.49624682408111,0.4488297773615244,2624.010606460875,12.247184589746476,51.166666666666664
Rat,58.17064539920454,-64.00254229331588,7327.83492295122,6.1131392619160225,67.5
Human,26.370648748595258,6.0098413051532305,7624.040169882262,12.394089155825206,67.5
Fish,23.283318794742105,-39.36993955947874,228.09657914748885,3.312615526777771,67.5
Rat,97.56267243455241,-27.98031450782662,1455.8637284565762,7.232961224684854,34.666666666666664
Rat,51.6878558536537,-54.273223001465055,616.6688604863878,2.297203934589852,51.166666666666664
Fish,19.212069258897163,-53.05186376629857,4099.559557072237,5.0506400478440145,34.833333333333336
Rat,91.65571696032924,-47.70702277890662,3177.830532740532,10.641039943698601,34.833333333333336
Rat,21.897104747884853,-1.1892428075696273,3637.9210057832406,0.024805567511609117,83.83333333333333
Rat,47.89939546832747,-97.47150685386625,7223.954061512282,8.668803248664197,34.666666666666664
Human,79.16714053184143,-30.591942376218483,3794.53241523638,0.12232414249280232,51.0
Bacteria,23.2753234332484,-90.13549201471587,1056.9378726627979,1.6717655819254686,67.5
Bacteria,47.459116629715425,-93.99071438334683,194.59793715054042,10.928489903328188,35.0
Bacteria,18.06685357760755,6.673758762678574,6940.289392925784,12.608629391405824,35.0
Bacteria,80.15153482178118,-37.54467245910612,3942.2152591278445,1.1047252342558491,67.33333333333333
Bacteria,41.13948269245215,-72.02624430843434,6832.76358101057,4.876979082011444,67.5
Fish,93.51008088760352,-80.75089085588849,5740.640715370373,8.847464060418751,18.333333333333332
Rat,64.70151228718109,5.69929389404092,1762.553343373364,2.89652857918362,51.333333333333336
Fish,36.80184604231432,11.110691954704393,7014.044175651653,3.8269108415780106,51.5
Bacteria,26.080882931534717,-5.708055585748383,7563.207048652547,5.079311458695896,34.833333333333336
Bacteria,38.22194350102214,-68.81577898872928,5984.818010175118,6.056437101795688,34.833333333333336
Bacteria,31.04414910022652,-48.29424488234894,2085.677534650126,0.22057363746652447,18.333333333333332
Bacteria,17.364514731839456,-81.76378477221098,804.5037468210443,4.272557299902846,51.0
Bacteria,58.61640439755079,-34.74212445403066,4064.1180090673165,1.7354455724039592,67.5
Fish,37.78735152681713,-16.881034122710986,4749.811484563132,6.008849718825085,67.33333333333333
Bacteria,22.95717958853957,-90.68981791573836,1055.4996211215396,9.68493634630371,34.833333333333336
Human,85.1275036450522,-76.14293688147185,1205.1615654607263,7.538593735723604,51.166666666666664
Rat,39.84429474272405,-46.25963481538109,4944.871152039537,1.7984626575864802,51.0
Fish,58.12510823003492,6.276990225443129,855.8917819659688,11.545391054190357,51.166666666666664
Bacteria,81.11326499225892,-53.19047223246082,1651.3993908655084,5.709395249583934,34.666666666666664
Human,87.10182250593319,9.44298904577225,4417.290314474612,12.161866143044604,2.0
Fish,50.59674524427142,-0.9169594446414067,4166.507061827528,3.0145514466874497,84.0
Rat,76.98689932589724,10.768955997417663,205.5774238489964,11.861842110696392,51.0
Bacteria,51.22748447124576,-79.49359484222873,400.89126851878933,6.458221990603152,84.0
Human,88.59653870080707,-84.56271502964827,473.04117282791105,3.022939066745036,2.0
Rat,76.35986419102302,-18.45574713325564,6018.551537320464,12.899590195767798,18.5
Fish,91.44787613195338,-90.32080574456198,2061.7773715614208,5.350384145401089,51.333333333333336
Human,36.5383523040975,-41.54142665151084,4994.995204535195,0.9674096662768501,34.666666666666664
Rat,80.53369128770156,-85.9649762058345,6481.841360450061,7.549313982038932,51.333333333333336
Rat,69.17724766386826,-31.43590299081056,6474.953937907658,5.91658340382032,67.5
Rat,91.23958507017056,-58.63482125328988,5070.876308353649,0.7659603904571983,51.0
Human,60.56441711730312,-45.025620491358566,3477.6838931230295,2.135180219754666,67.66666666666667
Bacteria,34.71046048721482,-47.443872591976486,7913.842968839755,12.143117996296091,67.5
Fish,34.359381941541514,2.4500390638901735,6926.358646551307,11.248166708369657,67.66666666666667
Fish,95.16280895172902,5.968775186511465,2626.1813980483194,3.099470569634842,51.5
Fish,63.35687425143291,-43.264764130397396,6485.909041576619,3.038989365409593,67.66666666666667
Human,21.142152476477094,-81.3647745460832,7406.32910107067,9.575186838055457,67.5
Human,49.4771535626657,-4.642979648154608,4425.186220577556,10.2930118440878,51.0
Human,67.21959087506124,-2.236805761960042,5228.296091854831,8.043222329877988,34.666666666666664
Bacteria,66.93455976731883,-16.59836907806185,2082.612808491736,9.285338107580056,34.666666666666664
Human,30.177805415535126,-76.47711595076004,1511.476085566053,1.088801257986967,67.66666666666667
Human,34.659483287362725,-68.72659818448759,5014.544806622035,8.72406809865793,51.333333333333336
Fish,44.98440955123575,-72.54555584173758,7662.725603463782,6.565406573488587,51.166666666666664
Human,42.63492915160073,-64.70832641984401,3236.2420339730975,1.3551692268865332,34.666666666666664
Rat,80.5827687920495,-47.030252249061974,702.7071759886364,8.191358289747749,34.666666666666664
Human,32.60526160968833,-71.31731266577808,7038.191003348781,7.7679541627546485,34.666666666666664
Fish,47.86350190680975,-47.08561976117912,187.71233548479373,7.586090744439664,51.166666666666664
Human,23.26269222356817,-48.95127386714864,6512.2705392146845,3.6192148667325754,67.66666666666667
Rat,24.130172943307763,-91.01995397263462,2642.7141733621584,3.0860921050916783,18.333333333333332
Fish,71.96552845024374,-5.4407491073145025,186.31734682501465,8.870375644437123,34.666666666666664
Fish,56.64451047902659,-21.2511488500905,6120.166046017732,10.090580850409548,67.66666666666667
Bacteria,75.87775253995795,-66.64505733070797,4522.393559134554,8.672876507371473,51.0
Fish,32.101852323090085,-64.983074245532,6130.13004286132,1.3852516519184226,2.0
Rat,39.14916161092739,-32.712066161114336,4977.607595193171,9.32466320928217,34.666666666666664
Human,73.36193212655482,-85.1159124693825,4181.869327031051,3.2042509549257865,51.5
Fish,52.77540912955659,-87.92694752272774,7023.074115084645,8.94327866134861,67.66666666666667
Rat,28.177536951498094,-31.432418476330156,3927.455900168441,1.1375302128464697,51.0
Rat,23.229770524379916,-22.6414271799014,7250.228429690798,0.12865034230726824,67.5
Rat,51.05713578379358,-35.9651614522828,2979.1956347936416,11.177365438243521,18.5
Rat,95.09102344640458,-30.904233831119214,4629.79369816608,1.7082931364586642,35.0
Human,48.057409789168844,10.371968554342203,1136.2531360730036,9.223449344680565,51.166666666666664
Human,19.358181161379818,6.758450952551911,4535.3338129558415,7.320802655098997,18.5
Bacteria,98.02415458679926,-93.10078064137785,1426.4607797651258,0.7981335810333249,51.166666666666664
Human,72.79254160107256,-94.95840392066201,5324.370040027809,9.555788925867406,67.83333333333333
Fish,66.16090173196676,-4.892175471378181,6348.600582939013,11.89059616152454,51.0
Fish,24.874959808726025,-43.763496023608724,2516.5009273555925,4.907289775048578,67.5
Human,70.61630913599771,-42.51461008994741,663.200247738082,8.835052046342092,67.66666666666667
Rat,42.006921730831465,-46.617040972269685,1120.4798606267814,0.7840928876107003,67.5
Bacteria,42.130929414942656,-90.79844305914273,1140.2727982501835,2.5579201562307805,18.333333333333332
Human,85.45313082560106,4.843642219683886,6326.297492102558,0.14833606237842,67.33333333333333
Human,35.1316519190261,10.557877122923998,7870.438009645687,9.399668020071163,34.666666666666664
Rat,93.48043388414405,-82.33309608203805,5429.091422136063,6.06821294884936,51.166666666666664
Human,26.229819406864422,2.4355634028369764,3041.042709038687,0.6220744966701118,34.666666666666664
Human,82.85298823796903,-25.56601723672182,5156.494730531907,7.087268231817495,18.333333333333332
Fish,66.60908173725193,-56.18030491043691,2663.927122495353,2.8710705219075443,51.166666666666664
Fish,98.54172433177906,-56.605514274548675,4295.947426942336,10.187736831671442,51.0
Fish,26.150420731386333,-52.88499925713089,5800.661746451563,3.723411219650341,18.5
Bacteria,32.328208999470334,-56.7690907477439,5694.9398826526485,8.392197173265263,18.5
Rat,46.02097296224277,-97.53830075371278,7574.400489396052,12.278632078576853,67.66666666666667
Fish,21.10642907879165,-91.76573880310777,5915.8073259839775,5.621997215082844,51.166666666666664
Rat,48.54944007235681,1.9759220398060933,2186.7416263400355,4.30776636643558,51.333333333333336
Fish,57.91540329264972,-78.9345181712556,2401.999336123685,7.666747700841045,34.833333333333336
Fish,63.60563009587393,-44.82066575128024,5203.804957816304,7.158611790937792,51.166666666666664
Bacteria,90.32742423023227,-49.4517693397309,943.0882227080942,8.332256765725745,51.0
Rat,70.2900341216834,-4.791498302690286,2802.8152819003503,0.13259857154318566,34.833333333333336
Bacteria,24.38458994510824,-38.32668791522066,7695.086921354698,5.274537236423773,18.333333333333332
Bacteria,79.25740632544117,-52.3150969062802,5257.850129862009,2.235569019914447,34.833333333333336
Bacteria,36.986111844005514,-87.50263460811148,3136.221147528993,4.45045838032894,51.0
Human,87.50600754815345,-95.1463497381985,745.2681824351483,0.9439720175089427,51.0
Bacteria,90.01270867061262,1.02244959011297,4495.55072271541,7.4259731720658815,51.166666666666664
Human,24.023320850029435,-17.297140939459624,623.4886457883806,1.170695627054783,34.666666666666664
Bacteria,79.83109140146675,-78.49586134892853,1389.3459461026537,2.460440392502222,51.333333333333336
Bacteria,16.061610091016593,-0.5646667733564925,7328.29807238068,6.297811430874046,35.0
Rat,39.93981921015049,-40.44105958458519,3119.182487179029,7.003969832333723,51.333333333333336
Bacteria,33.26928435699311,-69.02541709128899,117.45076371267874,0.39576524612711894,67.66666666666667
Rat,98.79694616843673,-26.61323840130099,6180.714814505032,9.026202338107629,67.66666666666667
Human,93.2547865441453,-27.229483331962243,3761.104053084785,11.716398287078801,18.5
Fish,25.837418957783846,-21.97233090834429,3848.95135655389,0.5267022755304314,51.166666666666664
Fish,88.41111529256183,-75.72612185968438,4698.27136744421,10.843030942287822,67.66666666666667
Bacteria,77.73235163425849,-19.878933664374088,605.8518638788516,12.722607550631954,51.166666666666664
Human,93.49980231801786,12.276542893068566,4623.749669737119,8.11712592081419,67.5
Fish,65.44025792589183,-23.319119895152312,2145.535644702118,4.657243151207976,51.166666666666664
Bacteria,55.772822488005296,-67.59558375486391,7467.49572987167,1.0381414494161691,83.83333333333333
Rat,30.077323079228385,-39.71051218221865,1786.7774727011672,7.846397401652271,2.0
Bacteria,57.71886302157467,-26.228618314117213,41.289326723649566,8.132760375939554,34.666666666666664
Rat,55.77384875829687,-42.44067278680294,7513.26885076066,0.8330087284896249,34.666666666666664
Human,54.769042305434105,-74.60912449634203,4404.058407617232,4.731797037688422,67.66666666666667
Fish,34.57302787960663,-73.6262760782711,4823.864933022906,4.665440801532663,67.33333333333333
Bacteria,38.61217528623854,0.03620954801877474,6364.381102833142,5.717404987597612,51.0
Fish,27.100137768782695,-25.481874452773553,3538.25716950589,11.861101627306534,67.5
Fish,84.89021553080967,-28.638758641627305,350.15102002230174,2.300140030173107,51.166666666666664
Fish,16.143102158035802,-6.07695473255535,3039.9590490445244,8.205966720839063,2.0
Rat,73.67389108357898,-59.54972490433994,4296.899271735422,6.139789196336666,67.33333333333333
Rat,31.69407751996539,-60.58100901093134,4315.308563275899,4.391662236623333,35.0
Rat,64.82641039123314,-85.69540444130207,7730.273773202303,3.2421606407663104,51.333333333333336
Fish,94.26783675708448,-29.14595943457266,532.8119033378656,7.035436740934112,67.5
Human,36.930270677388165,-34.13269362237149,3307.171023764946,9.806335865971695,34.666666666666664
Human,50.35226884412854,-94.30310411414331,7045.41794812451,0.4099778872439652,51.0
Fish,59.530039824142236,-81.27593886027837,3081.726012664994,3.6560440952363775,67.5
Bacteria,69.27124271536164,-68.74478006618867,4306.522878674137,11.042447647981358,67.5
Fish,89.58420531555072,-89.6591344169899,4077.3710064001593,7.356455426788291,67.66666666666667
Bacteria,93.86445217875045,-31.99904506654235,1260.2783545331074,6.929951307412066,51.166666666666664
Bacteria,98.8323625306362,-68.19036250196812,7303.310734277384,7.062700041912599,34.833333333333336
Bacteria,17.36416799515926,-60.44069071552123,3924.1275079939346,5.9385511744704145,51.0
Human,51.43406350903375,-16.905869995531873,1588.5565466652167,8.724564817160456,18.333333333333332
Fish,96.53934156349088,-47.95783504098135,5223.626519886658,0.9434589545011085,67.83333333333333
Bacteria,80.1660732503344,-89.56411162665654,285.84168491425265,6.227629248739405,34.666666666666664
Bacteria,68.84769857255871,-52.20815783624408,4197.276578667609,8.390078106442019,34.833333333333336
Fish,36.45903778147287,-10.846729225706952,5210.891676669665,4.605486462248233,51.0
Human,73.88076863080079,-30.78061315498897,71.27361305546835,2.1796009891423167,34.666666666666664
Rat,91.33417540835792,-85.99223001174158,7009.897024807261,5.004845031566071,83.66666666666667
Rat,98.4390717360842,-32.22099285113897,3075.5549717237236,5.664356712632738,18.333333333333332
Human,97.5305638165478,-13.897357192424366,403.6547863221142,2.631627645454532,18.5
Rat,42.37240733438744,-17.55035480558523,7959.736866985847,4.564446091589796,51.0
Rat,78.43620794027896,9.885118907569264,7549.696542894545,7.292606450632436,34.833333333333336
Rat,46.94705020276762,-34.546806821855895,460.4264053765728,0.4544611512306086,67.66666666666667
Bacteria,60.210957365389284,-39.84159698966765,2971.464487982765,1.8391132027430854,51.166666666666664
Fish,45.99472184271029,-45.24070502522234,3025.732394734459,5.259946843478824,34.833333333333336
Fish,90.94876381728574,-80.57959908650209,3336.6853568666834,9.00594013904619,83.83333333333333
Rat,20.134131357240957,-53.63065007389541,3210.099095121241,12.83558440267698,34.833333333333336
Human,91.06557894300008,-74.67603031295363,4609.296018296436,3.781868405583391,51.0
Rat,24.6232918226787,-97.7433784858144,1986.7164624376196,10.071984591480108,67.5
Fish,37.132744031408826,-72.05313518648855,3786.6657826186506,2.152467841588003,18.333333333333332
Fish,53.37078855452848,-28.904137758312544,6494.044617003388,11.490216470551243,18.333333333333332
Fish,48.741641911146274,-73.02778655813687,7124.534886454565,5.143700376673422,67.5
Rat,87.5087039674318,-89.59634298033416,830.9599809325381,10.574412930322792,34.666666666666664
Fish,67.85446565594687,-89.49523474622443,7182.845048105511,10.518546385713066,34.666666666666664
Rat,73.05445371134974,-55.03690249079728,3467.801238049844,8.500602283736267,51.0
Human,82.08963989986339,-96.14132572426388,3858.0173399557257,9.910637711545002,18.5
Human,69.72521671385432,-16.889816650381135,4944.768994325726,1.302541553182646,51.166666666666664
Bacteria,27.92801224576063,-2.537903031140189,5888.838649369201,11.006411755568559,34.833333333333336
Rat,84.19918582040196,-13.526202968918398,814.5521174615427,2.529212161532625,18.333333333333332
Fish,39.46211653881771,-41.572496572098686,7065.634987258664,6.833919583011134,67.66666666666667
Bacteria,77.81414260331078,-74.78369041400975,648.4605910726116,9.893835871094169,34.833333333333336
Human,39.76358557629441,-82.0167357745084,3454.939815537861,7.5519305789905005,51.166666666666664
Human,31.868551837249804,-98.90315093223919,398.1385304116605,3.3921610096795733,34.666666666666664
Bacteria,36.658180889642516,-64.4176460558238,4450.280460910241,12.290092682999317,67.83333333333333
Rat,28.835516795098034,-91.7166462710266,5396.654132218147,4.102664111411297,34.666666666666664
Fish,76.19328882538328,-97.07453907084829,7934.088033204404,8.087254711966418,18.5
Fish,72.21216284583738,-12.883882267050424,5648.187473127051,11.099950213086991,2.0
Rat,18.03616334076544,-51.921237355110804,3959.8099726221803,11.790785725408202,51.166666666666664
Human,66.8814607988111,-41.588238251659355,3213.190717426772,11.655112068637088,18.5
Rat,63.54110220630174,-5.585789155363287,4901.487973224429,0.32272363292349204,34.666666666666664
Bacteria,18.22460064221045,-29.92803985717167,3399.478071706278,9.141019592331446,34.833333333333336
Fish,88.48671245865371,-31.175222824344246,4453.30460544532,4.7786403313570895,51.166666666666664
Bacteria,16.84184405976827,-14.823051395983043,6076.670387664419,11.246976187467487,51.166666666666664
Fish,77.88885195631036,1.9827844965825392,641.4473473550177,7.381384624154014,67.66666666666667
Rat,60.30199850155292,-91.03734834894124,7529.460070736718,6.622370946169022,51.333333333333336
Rat,31.406831999979616,-1.052775342577661,1875.309191071672,8.549686868716657,51.0
Bacteria,15.456857596699981,5.45940228844988,5115.811575914735,0.6195720298603025,83.66666666666667
Rat,66.5520734600405,-19.350369053162567,6639.661094922302,8.125195261181048,34.666666666666664
Fish,71.81353600949052,11.2621740935449,634.3444975233883,9.645504612543721,34.666666666666664
Rat,17.310852243316873,6.542661139527638,7917.878992243595,7.8784396499137355,34.833333333333336
Rat,57.27361369463245,-47.53574561210258,3920.3457023716874,3.42472986422286,51.5
Human,77.6030030406593,-42.347852920361696,1061.6164303719654,0.7517747837809813,34.833333333333336
Fish,42.56778572783817,-18.98867179415882,2030.394816623251,0.6847606186310654,51.5
Rat,54.84007792534586,-54.37950134175347,2383.1804366475412,0.9208671621645484,67.66666666666667
Fish,31.6709155413397,-36.59565600179866,6771.833164788641,5.316860618233203,34.833333333333336
Rat,42.8261894121293,-86.46635149797056,7048.410944644901,9.204060793126606,34.833333333333336
Human,65.21059688072947,-41.79350997845778,3944.423804842451,10.433251310143714,51.0
Bacteria,25.972837466256323,1.461591856762908,4379.693230618344,8.082759860879209,67.5
Fish,26.13211713715706,-92.7810501728739,7907.990515107629,0.731024358199004,51.166666666666664
Rat,39.06814392131066,-54.79335721025601,4497.542300462015,10.115590688906899,67.5
Human,29.44362327467853,-25.32148979389227,4518.368709246743,2.782524576382149,67.83333333333333
Rat,80.62703584993736,-47.47484647250044,2032.6959299498526,2.7300307999396844,67.5
Bacteria,93.48768934715042,-73.89656551971673,896.7431214454243,8.611374620022428,51.166666666666664
Rat,49.01091188931966,-90.91651773613808,3100.9669392610276,11.67060451262264,51.166666666666664
Fish,34.4034345691401,-90.36502010592288,2868.5734825693867,4.069059757827257,67.66666666666667
Bacteria,73.97641574473863,-49.87003286324075,4986.174146773938,11.320249451817423,67.66666666666667
Fish,86.6467817113338,2.841415397708971,7212.975196210094,0.44426269616912684,51.166666666666664
Fish,59.475117479710434,9.236963607548873,4075.5282511459286,2.8351814370031283,34.666666666666664
Human,98.46608399341227,10.538723842778452,4090.802118619858,6.182490398983182,2.0
Fish,73.89058073708208,-37.30897399122145,2928.3637706890877,6.271950814690543,67.5
Bacteria,31.048512768810305,-11.03898779017139,2911.014810862251,4.160179585511656,51.333333333333336
Rat,94.68344835283754,7.011136638280803,657.1124121819394,7.998995669778234,51.0
Fish,72.20595144630138,-39.46959345814137,5965.29844879263,1.0789032230724853,51.166666666666664
Fish,43.48151085259683,-40.45631022200484,2186.8273275913066,4.3574520128507945,67.66666666666667
Fish,71.14841217998128,4.031078838724511,4070.3679044676073,0.32588040457811407,67.66666666666667
Human,70.60690529099796,-40.245140157964336,6611.780823817782,5.079051747827205,51.333333333333336
Rat,72.74783924149128,-1.1516988823582608,1180.4906544044477,8.031524429007444,18.333333333333332
Human,98.06925547437845,-77.374130089319,2149.66109441644,11.930066945479433,51.166666666666664
Bacteria,96.51160834055645,-28.623394868021194,2026.1383130856616,2.948436902206593,51.333333333333336
Bacteria,78.87566466398911,-82.98216174339993,4252.305399007415,6.4255768870805925,35.0
Human,65.85443635455434,-1.4507569433760494,3562.846824725868,0.4704815338954482,34.833333333333336
Human,44.22512300043819,-63.24748712736414,2684.8886202693902,2.3128187008569316,51.333333333333336
Human,19.97821602063089,-45.036469439443565,7737.0859456810385,6.345853581868243,18.333333333333332
Human,34.339907686191566,-27.166712510140997,6976.543526097081,12.84507388215018,18.5
Bacteria,67.45391098836899,-16.02695019308304,88.26815053298829,12.836462806405375,51.0
Bacteria,20.263052869723964,-27.34809252321206,4837.581687190487,10.343332867476558,51.166666666666664
Fish,38.36423276321254,-91.2958858644958,3084.817476568752,8.25346413850956,67.66666666666667
Human,25.274569424259703,4.130825560870392,3952.4091344872213,6.975961644727195,67.5
Rat,36.40406200445131,-50.31918937961942,2576.664825932609,6.3892207570855675,34.833333333333336
Human,80.86518867523986,-38.867124575922276,4292.496185398713,11.875316397670845,67.66666666666667
Rat,39.314630836064886,-73.17181861466217,6898.620512233555,8.142748033940698,34.666666666666664
Bacteria,29.081265513354932,-82.72555228147604,5471.0825318985835,7.395674971059762,18.333333333333332
Human,16.683627453222723,-25.1258142601246,6256.62617818124,6.943934907222685,18.333333333333332
Rat,45.30633135634213,-6.051278026902381,1251.4662533320015,0.0969519629049792,67.33333333333333
Rat,93.53623527294353,-58.7206883200741,7799.532439030054,5.835051734936133,51.166666666666664
Human,16.836891212658763,-85.83080149086933,6443.121789180475,5.960723090921809,67.33333333333333
Fish,58.331218945794824,-33.989715539572686,623.1600036723294,5.442883317663915,18.333333333333332
Rat,61.10574930819815,-45.316736061556185,7189.845046839226,12.761171400107054,67.5
Rat,90.4512875639095,-24.13885873964557,4163.210288264994,7.253823464778597,67.5
Fish,42.1736972721194,-73.29825771939863,2214.9980441121797,2.16264945177024,51.166666666666664
Human,83.38013756257538,-84.80510677198924,5180.614498688792,8.25342402445187,51.5
Human,28.022243867879816,-63.36558129318233,7423.454575455401,5.879449344168243,51.166666666666664
Bacteria,90.89492479783382,-4.35475067099479,7442.385561477423,2.977221364884455,34.833333333333336
Human,94.97049992037249,-74.30188655390856,3823.1371370182837,10.795961085867463,67.5
Human,28.023162255988275,-93.47613267935746,6388.729563469237,12.590372729902874,18.5
Rat,79.02511693023973,-12.037824296492659,5523.114702110298,6.547758663795341,51.0
Bacteria,42.09858894063905,-62.60408059036665,4284.614165997364,10.843792707735261,34.666666666666664
Human,45.25694631232143,-62.41173583428143,344.5157133540458,7.319447715189938,34.666666666666664
Human,68.30753916710735,-92.60003329611216,3366.2827747119795,11.211907359310231,51.0
Rat,82.80507113736856,-56.43144240732968,6901.719707200964,3.4102033622910826,51.0
Fish,94.37387224795546,-73.17059087172342,6644.437517195425,8.096223473540297,67.5
Fish,28.205417344212876,-42.23113359510921,4177.675624725355,11.596669273112072,18.333333333333332
Human,78.0082712883798,-34.84913816883338,5324.032113065541,11.460444348364904,67.33333333333333
Bacteria,32.64590494833217,7.536509168351728,2030.7196193071188,7.364864280148463,84.16666666666667
Rat,70.7880032474936,-94.55040290458243,1776.2147593131951,7.319471851106061,83.83333333333333
Fish,80.34425073338562,12.193340284886645,2720.0729487204667,5.496015775253201,35.0
Fish,53.988542865328014,-92.67678951171546,4637.966963417803,3.525274301167127,51.333333333333336
Bacteria,22.703030233808292,-58.31830047167112,6291.942225926908,8.732759672682931,67.66666666666667
Bacteria,47.84475594746604,-2.038188445254292,1817.4983408415278,10.525737344114132,2.0
Human,54.58494741049757,-50.25425589981319,1654.9178310762252,1.0702543487526648,67.66666666666667
Fish,59.4945809202659,-37.251449524867986,2250.7641187095946,10.887361369575048,18.333333333333332
Fish,98.14764343371567,7.056236060425007,2536.2111420998535,8.723541543702877,51.166666666666664
Rat,28.605759025561206,-9.05827730833559,6099.648838324945,1.8400438720937855,51.0
Bacteria,37.33852202464813,-44.19115450914508,2677.8517236232656,11.468351639967523,34.666666666666664
Human,20.525258071859223,-61.77008553476068,4978.298003716596,9.035235323590053,18.5
Fish,88.4039439708576,-49.03762933810579,1491.7522705184765,6.126886929059214,51.166666666666664
Fish,30.913122728336887,-17.39076363149192,1225.1645965399005,5.899149154934611,51.166666666666664
Bacteria,90.37775055739779,-81.73130599463377,866.126428265334,9.4719950971361,51.0
Rat,45.69460821614794,-22.134976802224884,7962.020166581861,8.32341521032175,51.166666666666664
Human,56.11278887583262,1.4719341937451134,2510.646835804814,9.226983828384533,34.833333333333336
Rat,93.99996337906963,-80.17907270483009,6068.536605464372,8.264358504651954,67.5
Human,56.38644981613246,-72.77511765558143,674.1749486608286,7.664019524407504,51.166666666666664
Fish,65.8118674741861,-20.95316652423125,2346.1165523531727,11.54454801808218,67.83333333333333
Bacteria,56.36333213469845,1.610643626823304,3106.0832684108414,8.406699969334408,18.333333333333332
Rat,27.554245015080248,-11.313640428580513,127.08318318059438,6.9894287714742935,67.5
Bacteria,91.11769086027638,-41.860410396820605,2124.537266652069,12.52165396256761,67.5
Bacteria,93.70772024305386,-50.41781348160274,1405.178256153276,10.281187646744238,34.666666666666664
Human,38.65475711857221,-92.26129265112522,3843.798848065859,1.9898512487425524,51.0
Rat,64.14790407003221,-36.76217693548684,6630.76564578636,2.9369499799615246,67.66666666666667
Human,88.36547361709215,5.291653495592669,4521.235409524304,5.646409628198077,34.833333333333336
Human,92.45947573766021,5.4396423580571,7106.967337846386,1.0986724941043882,67.5
Bacteria,25.1939885586381,7.511470390214001,3231.999015873675,6.900752202577647,51.166666666666664
Fish,74.13875823222263,0.7251837954719065,6603.2315328362165,4.629655872500987,67.5
Fish,84.79655698009482,4.782237654523101,2302.8911546370523,9.999560550273259,34.833333333333336
Bacteria,77.48481924805142,-52.82600407305097,7982.986511510175,7.831639631366487,51.166666666666664
Rat,64.0488642859224,-4.0743157063305375,1452.0176144602226,6.881651655285534,34.833333333333336
Fish,78.74597149205843,-92.21590233882515,4319.8755057581575,8.7878384785617,51.0
Rat,70.88282426967831,-56.079834175599856,2576.8916273424225,6.908160018948324,67.33333333333333
Fish,43.42679896315401,-78.40758312717234,7360.833696228913,4.011376824184044,51.333333333333336
Bacteria,57.94266604216089,6.014487204804709,3503.82929183585,9.506791032424447,18.333333333333332
Rat,83.84927828430767,-54.43578753242491,4397.664860411208,10.836410085499292,67.83333333333333
Rat,63.57382601053997,-33.10228251603368,813.9767751181844,9.411292699433467,67.5
Fish,72.84091374343151,-41.29812046593931,1201.7683371275955,10.924104737984921,18.5
Bacteria,34.4616608682531,-61.41901480437116,2695.497324473257,7.382698922782402,51.166666666666664
Fish,81.1237176917585,-95.51668144518348,1077.4125931199007,1.1410151422405042,51.166666666666664
Bacteria,90.64222170484588,-15.21459316655627,3367.7383759642653,5.8604591397182935,67.66666666666667
Fish,27.661375317089718,-80.13724440250743,5948.951176940521,12.455056372322204,34.833333333333336
Rat,85.61684328915881,-51.3578089651302,7179.140024292058,5.522564902591926,67.83333333333333
Human,37.65766004980988,-12.040632359623672,3436.906387877189,7.5522023329176005,51.0
Human,52.55778865899176,-95.23091295049807,7266.209183478638,3.469768011900263,51.333333333333336
Bacteria,44.443316946990016,-43.46444809317487,5187.816500359173,2.773314887085495,51.333333333333336
Human,28.83427239982311,-89.03771359926476,6476.734252437408,5.7759209188936635,51.333333333333336
Rat,45.096780448338805,-92.8822333294534,7234.861453739382,8.92347465629283,51.166666666666664
Bacteria,82.57166310676304,1.2343212657806504,5913.124767011372,7.772828693328655,68.0
Rat,79.12428706860901,-35.49719576938712,1831.5569317491152,7.4822583759700745,34.833333333333336
Human,59.84153011145446,-0.4906121684048941,2441.610644391483,2.0209263429103927,67.33333333333333
Fish,96.28036670934331,-50.11489212062158,2452.555747821273,3.8680408643897026,51.166666666666664
Human,97.94665837199753,-15.133854737406637,608.901983853201,9.956557775253772,67.5
Fish,60.457170245835556,-92.78446322790677,329.4237830027011,11.839793812505674,34.833333333333336
Human,80.67479754507893,-81.88835063601383,7768.911905990668,0.5437052771630462,51.166666666666664
Human,39.69776449476996,-76.60371560035816,7049.477049908324,3.070822531321883,51.166666666666664
Bacteria,55.66454285994684,-40.166621892612184,6600.170035067491,4.912604228613844,34.666666666666664
Fish,80.55096475727527,-42.3537849481012,4551.4001774975395,4.771435482170637,34.833333333333336
Bacteria,33.43765288133354,-4.1255797541712695,7077.950781305105,7.403524233554394,34.833333333333336
Bacteria,39.63741519736876,-23.78368192678886,902.1337832689856,3.026231063176877,51.166666666666664
Rat,84.90983569566933,-92.79107959995383,805.6397210303277,5.26207645840358,51.5
Fish,97.65184001342386,-28.235319335112948,6428.088753405876,0.7496903965183448,51.166666666666664
Bacteria,98.1535140868388,-79.86484352549462,497.0415662182807,5.367510402960679,18.333333333333332
Human,66.81238529195114,-32.34363393387737,4372.470550245651,3.5144386539254024,84.0
Fish,89.4963321327677,4.609139025716274,7459.676442544571,3.943402387761208,51.166666666666664
Fish,17.627705596456636,-49.204340096308954,5078.647269610742,3.628433878408077,67.66666666666667
